Name,Men,Women,Total
Victoir,8,3,11
Victória,0,11,11
Viliam,9,3,12
Vinko,11,0,11
Viraisha,0,11,11
Vishan,11,0,11
Vittore,11,0,11
Viyendra,11,0,11
Vjera,0,11,11
Vrony,3,10,13
Vrougina,0,11,11
Vaidehi,0,10,10
Valborg,0,10,10
Valena,0,10,10
Valéri,3,7,10
Valério,9,3,12
Valeriya,0,10,10
Valina,0,10,10
Vanjuschka,0,10,10
Vannity,0,10,10
Vansh,10,0,10
Varishna,0,10,10
Vechter,10,0,10
Vefa,9,3,12
Vegter,9,3,12
Velda,0,10,10
Vena,3,9,12
Venise,0,10,10
Vennigje,0,10,10
Verie,0,10,10
Vèron,10,0,10
Véronie,0,10,10
Verouchka,0,10,10
Vicento,10,0,10
Vidja,3,9,12
Viën,3,9,12
Viera,0,10,10
Vijayanand,10,0,10
Vinsent,10,0,10
Vir,9,3,12
Virgenia,3,8,11
Virginy,3,7,10
Vishwanath,10,0,10
Vivanne,3,9,12
Viveka,3,9,12
Viviène,0,10,10
Vivina,0,10,10
Vladimír,10,0,10
Vladislav,10,0,10
Vleming,10,0,10
Volfrannus,10,0,10
Vyasa,8,3,11
Vycho,10,0,10
Vyvyan,3,7,10
Vaisnavi,0,9,9
Valdano,9,0,9
Valensia,0,9,9
Valerianus,9,0,9
Valerina,0,9,9
Valino,9,0,9
Valter,9,0,9
van,7,3,10
Varenka,0,9,9
Vashant,9,0,9
Veikko,9,0,9
Veldma,6,3,9
Venancia,0,9,9
Venicia,0,9,9
Veralin,0,9,9
Vergilia,0,9,9
Veridiana,0,9,9
Veronicus,9,0,9
Vichenzo,9,0,9
Vickie,3,8,11
Vidjindra,9,0,9
Vijayanti,0,9,9
Viktorine,0,9,9
Viljo,9,0,9
Ville,7,3,10
Vinash,9,0,9
Vinicius,9,0,9
Vira,0,9,9
Viraaj,9,0,9
Virani,0,9,9
Vireshkumar,9,0,9
Virgiel,9,0,9
Virish,9,0,9
Virsingh,9,0,9
Vitala,3,8,11
Viyenna,0,9,9
Vladimirovich,9,0,9
Vlera,0,9,9
Volgerius,9,0,9
Volmar,9,0,9
Von,5,3,8
Vonk,7,3,10
Vosmar,9,0,9
Vuk,9,0,9
Vurgil,8,3,11
Vuslat,3,7,10
Vyron,8,3,11
Vaan,7,3,10
Vajenna,0,8,8
Vala,0,8,8
Valbona,0,8,8
Valdo,8,0,8
Valens,7,3,10
Valko,8,0,8
Valon,7,3,10
Valora,0,8,8
Vân,0,8,8
Vandena,0,8,8
Vandhana,0,8,8
Vanida,0,8,8
Vassiliki,0,8,8
Vay,3,6,9
Vaye,0,8,8
Venja,0,8,8
Ventje,7,3,10
Venya,0,8,8
Veralina,0,8,8
Vergenie,0,8,8
Vernando,8,0,8
Verón,8,0,8
Veyis,8,0,8
Viano,8,0,8
Vicent,8,0,8
Victorian,8,0,8
Videsh,8,0,8
Vidia,0,8,8
Vigdis,0,8,8
Vijantimala,0,8,8
Vinaykoemar,8,0,8
Vinca,0,8,8
Vinicio,8,0,8
Vinish,8,0,8
Vinoth,8,0,8
Virgile,8,0,8
Virgo,3,5,8
Vishva,7,3,10
Vishvanath,8,0,8
Vishwanand,8,0,8
Vitalina,0,8,8
Vitesh,8,0,8
Vivette,0,8,8
Vlad,8,0,8
Vlado,8,0,8
Vlier,3,5,8
Vokje,0,8,8
Volgert,8,0,8
Volkertje,0,8,8
Vyash,8,0,8
Vyenne,0,8,8
Vaisel,7,0,7
Valdir,7,0,7
Valenthe,0,7,7
Valentyna,3,6,9
Vàlerie,0,7,7
Valeriy,7,0,7
Valero,7,0,7
