Name,Men,Women,Total
Jaydey,64,24,88
Jaydi,28,60,88
Jazlyn,0,88,88
Jean-Marc,87,3,90
Jeany,3,87,90
Jelkje,0,88,88
Johannette,0,88,88
Jojanne,0,88,88
Josephia,3,87,90
Julianna,0,88,88
Jacinto,85,3,88
Jeichina,3,86,89
Jeslyn,3,84,87
Jolke,79,8,87
Jurina,3,86,89
Jalissa,0,86,86
Jarin,76,10,86
Jarko,86,0,86
Jenetta,3,85,88
Jennita,0,86,86
Jorren,86,0,86
Jami,42,43,85
Joane,3,83,86
Jouwert,83,3,86
Julma,20,65,85
Jurg,85,0,85
Jaëlle,3,83,86
Jagger,79,5,84
Jayna,3,83,86
Jeremey,84,0,84
Jolenta,3,83,86
Jaymie,52,31,83
Jella,3,81,84
Joëy,82,3,85
Josephius,82,3,85
Judi,8,75,83
Juninho,83,0,83
Jacinthe,0,82,82
Jevon,80,3,83
Jasmyn,0,80,80
Jauke,69,11,80
Jelleke,10,70,80
Jesslynn,3,79,82
Johnson,77,3,80
Julin,0,80,80
Jaafar,79,0,79
Jaanvi,0,79,79
Jaber,79,0,79
Jamina,0,79,79
Jemairo,79,0,79
Jolita,0,79,79
Jaheim,78,0,78
Jeike,3,76,79
Jemaine,13,65,78
Jennyfer,3,77,80
Jesaiah,75,3,78
Jihan,5,73,78
Jobkien,0,78,78
Jordey,78,0,78
Jorja,0,78,78
Jacklyn,3,76,79
Jadon,77,0,77
Jasin,75,3,78
Jeron,74,3,77
Jonno,75,3,78
Jorrin,76,3,79
Junia,0,77,77
Jyoti,5,72,77
Jan-Joost,76,0,76
Jaylie,3,75,78
Jurry,74,3,77
Jamai,72,3,75
Janaya,0,75,75
Janthe,3,71,74
Jeanna,0,75,75
Jelma,0,75,75
Jochina,0,75,75
Joice,3,74,77
Judikje,0,75,75
Jaelyn,0,74,74
Jakobine,3,73,76
Jan-Maarten,74,0,74
Jayme,59,15,74
Jeanneke,3,73,76
Jappe,71,3,74
