Name,Men,Women,Total
Rensche,0,93,93
Rey,66,27,93
Rihab,3,91,94
Riyad,93,0,93
Rogé,89,3,92
Rosa-Lynn,0,93,93
Rabab,0,92,92
Reyyan,3,89,92
Rudger,92,0,92
Rylan,91,3,94
Radia,0,91,91
Ramesh,89,3,92
Rayhana,0,91,91
Rosy,0,91,91
Ravindra,90,0,90
Reinhardt,89,3,92
Remzi,90,0,90
Romaisae,0,90,90
Rupert,90,0,90
Reinoutje,0,89,89
Rijkent,89,0,89
Romar,86,3,89
Ruan,81,8,89
Ruthger,88,3,91
Rafiq,86,3,89
Ran,64,24,88
Reese,32,56,88
Reuben,87,3,90
Richt,31,57,88
Ritchy,85,3,88
Rohini,0,88,88
Romeé,3,87,90
Rowana,0,88,88
Ranisha,0,87,87
Remigia,3,85,88
Resie,10,77,87
Rosalind,3,86,89
Runa,3,85,88
Rayn,83,3,86
Rinesh,85,0,85
Roya,0,85,85
Raijmond,83,3,86
Remona,0,84,84
Roeltje,3,83,86
Ruut,66,18,84
Rahime,0,83,83
Raphaela,0,83,83
Rishan,82,3,85
Rodayna,0,83,83
Rouke,82,3,85
Rudolfine,0,83,83
Rufina,3,81,84
Randa,3,81,84
Reena,0,82,82
Reynold,81,3,84
Richardson,80,3,83
Rolinde,0,82,82
Rutmer,82,0,82
Raphaëlla,0,81,81
Ricarda,0,81,81
Rienus,81,0,81
Rikstje,0,81,81
Ram,78,3,81
Ravin,76,3,79
Renie,8,72,80
Romme,80,0,80
Rowi,26,54,80
Reece,71,8,79
Reinilde,0,79,79
Rima,3,78,81
Rodaina,0,79,79
Rachaël,3,77,80
Radhika,0,78,78
Raymunda,3,76,79
Rianca,0,78,78
Reynaldo,77,0,77
Robi,27,50,77
Romaissae,0,77,77
Radjesh,76,0,76
Raffaella,0,76,76
Reamon,76,0,76
Rigt,21,55,76
Rijmpje,0,76,76
Rivelino,76,0,76
Robynn,3,73,76
Roderic,76,0,76
Rombertus,76,0,76
Rüzgar,76,0,76
Raïsa,0,75,75
Rayven,57,18,75
Reinou,0,75,75
Rony,37,38,75
Rubi,3,72,75
Ryu,74,3,77
Rama,48,26,74
Reynier,74,0,74
Rodolfo,73,3,76
Romelia,0,74,74
Roos-Anne,0,74,74
Resy,3,69,72
Rieta,3,72,75
Roelfine,0,73,73
