Name,Men,Women,Total
Yoy,5,17,22
Yuli,0,22,22
Yur,22,0,22
Yakima,3,17,20
Yamiro,21,0,21
Yero,20,3,23
Yinka,5,16,21
Ylaisa,0,21,21
Ylan,19,3,22
Ylvie,0,21,21
Ymkjen,0,21,21
Yoana,0,21,21
Yor,21,0,21
Yoris,21,0,21
Yune,3,20,23
Yaasien,20,0,20
Yaĝmur,0,20,20
Yamin,17,3,20
Yante,3,19,22
Yasna,0,20,20
Ymani,3,18,21
Yoseph,16,3,19
Yuet,3,18,21
Yunah,3,18,21
Yanice,3,17,20
Yanni,14,5,19
Yascha,9,10,19
Yemaya,0,19,19
Yiğithan,19,0,19
Yno,19,0,19
Yoanne,0,19,19
Yoska,3,16,19
Ytse,19,0,19
Yul,18,3,21
Yad,18,0,18
Yalcin,18,0,18
Yanik,17,3,20
Yaniv,18,0,18
Yanti,3,16,19
Yassmin,0,18,18
Yehuda,17,3,20
Yew,17,3,20
Yim,10,8,18
Ymme,9,9,18
Yolinda,0,18,18
Yomi,7,11,18
Yoon,11,7,18
Yorden,16,3,19
Yordie,18,0,18
Yorgos,18,0,18
Yadah,3,16,19
Yamie,7,10,17
Yanic,17,0,17
Yanira,0,17,17
Yarissa,0,17,17
Yarmo,17,0,17
Yashvant,17,0,17
Yenoah,13,3,16
Yenthl,3,16,19
Yeva,0,17,17
Yomna,0,17,17
Ysbrandt,17,0,17
Yunis,17,0,17
Yuno,12,5,17
Yagiz,16,0,16
Yaïro,16,0,16
Yamil,16,0,16
Yanno,16,0,16
Yarne,16,0,16
Yashica,0,16,16
Yehya,15,3,18
Yelka,0,16,16
Yessir,16,0,16
Yliana,0,16,16
Ylone,0,16,16
Yosh,16,0,16
Youmna,0,16,16
Yri,16,0,16
Yrla,0,16,16
Yzebrand,16,0,16
Yacinthe,0,15,15
Yahaira,0,15,15
Yanaica,0,15,15
Yaqub,15,0,15
Yare,3,13,16
Yashar,14,3,17
Yashmin,0,15,15
Yashmine,3,14,17
Yashveer,15,0,15
Yetunde,0,15,15
Yiadom,8,7,15
Ylias,15,0,15
Ymara,0,15,15
Yogesh,15,0,15
Yolin,0,15,15
Youna,3,14,17
Younnes,15,0,15
Youry,15,0,15
Yousof,15,0,15
Ysabeau,0,15,15
Ysette,0,15,15
Yui,7,8,15
Yukio,13,3,16
Yumna,0,15,15
Yussef,15,0,15
Yvetta,3,13,16
Yvke,0,15,15
Yaacoub,14,0,14
Yacin,14,0,14
Yadi,8,6,14
Yala,0,14,14
Yamilé,0,14,14
Yanisha,0,14,14
Yarda,3,12,15
Yasiera,0,14,14
Yasmae,0,14,14
Yassien,12,3,15
Yazan,14,0,14
Yedidya,6,8,14
Yermo,14,0,14
Yesley,13,3,16
Yeslin,3,12,15
Yezda,0,14,14
Yiǵit,14,0,14
Yitzhak,14,0,14
Ylian,14,0,14
Ylsa,0,14,14
Yoav,14,0,14
Yolan,8,6,14
Yolijn,0,14,14
Yoonis,12,3,15
Yalisha,0,13,13
Yancy,7,6,13
Yardan,13,0,13
Yardi,11,3,14
Yarie,6,7,13
Yaslin,3,12,15
Yavuzhan,13,0,13
Yelissa,0,13,13
Yelmar,13,0,13
Yennah,0,13,13
Yeremiah,13,0,13
Yerne,13,0,13
Yessi,3,11,14
Yet,6,7,13
Ygram,13,0,13
Yigithan,13,0,13
Yilla,0,13,13
Yishai,13,0,13
Ymelda,0,13,13
Yne,5,8,13
Ynthe,3,12,15
Yoann,7,6,13
Yop,13,0,13
Yorel,10,3,13
Younice,0,13,13
Yourick,13,0,13
Ypeus,13,0,13
Yunusemre,13,0,13
Yusif,13,0,13
Yaèl,5,7,12
Yafes,12,0,12
Yamuna,0,12,12
Yancey,5,7,12
Yanissa,0,12,12
Yannicka,0,12,12
Yar,7,5,12
Yazel,3,10,13
Yenz,12,0,12
Yera,3,10,13
Yeremy,12,0,12
Yessenia,0,12,12
Yevgeni,12,0,12
Ylaisha,0,12,12
Ylenia,0,12,12
Yndi,3,9,12
Ynskjen,0,12,12
Yodi,5,7,12
Yorg,12,0,12
Younus,12,0,12
Yousry,7,5,12
Yrza,3,11,14
Yte,10,3,13
Yuca,7,5,12
Yurrian,12,0,12
Yusha,12,0,12
Yusufcan,12,0,12
Ywe,12,0,12
Yaasmien,0,11,11
Yacinta,0,11,11
Yadigar,3,8,11
Yadon,11,0,11
Yaéla,0,11,11
Yalçın,11,0,11
Yale,3,7,10
Yam,6,5,11
Yaminah,0,11,11
Yanai,7,3,10
Yander,11,0,11
Yanieke,0,11,11
Yanine,0,11,11
Yanto,11,0,11
Yarik,11,0,11
Yarran,11,0,11
Yassen,8,3,11
Yati,0,11,11
Yehoshua,11,0,11
Yesmina,0,11,11
Yethro,11,0,11
Yick,10,3,13
Yifan,10,3,13
Yigitcan,11,0,11
Yıldıray,11,0,11
Yıldırım,11,0,11
Yko,11,0,11
Ynes,3,10,13
Yoan,3,8,11
Yohan,11,0,11
Yonie,3,9,12
Yosca,0,11,11
Yourian,11,0,11
Yoyce,0,11,11
Yron,11,0,11
Ysha,3,7,10
Yueng,9,3,12
Yün,7,3,10
Yusayrah,0,11,11
Yuusuf,10,3,13
Yvett,0,11,11
Yakov,10,0,10
Yamira,0,10,10
Yannina,0,10,10
Yarima,0,10,10
Yarina,0,10,10
Yashraj,10,0,10
Yaslynn,0,10,10
Yasseen,9,3,12
Yaz,3,7,10
Yelin,0,10,10
Yento,10,0,10
Yerke,10,0,10
Yesha,3,9,12
Yeske,0,10,10
Yette,3,9,12
Yeu,5,5,10
Ygor,10,0,10
Yiannis,10,0,10
Yildou,0,10,10
Yktje,0,10,10
Ymar,10,0,10
Ymen,9,3,12
Yngve,10,0,10
Yntje,5,5,10
Yogita,0,10,10
Yoice,0,10,10
Yolentha,0,10,10
Yorgo,8,3,11
Yossi,9,3,12
Youcef,10,0,10
Youssuf,10,0,10
Ytze,9,3,12
Yuba,8,3,11
Yudum,0,10,10
Yuvraaj,10,0,10
Yveline,0,10,10
Yaad,9,0,9
Yadiël,9,0,9
Yahyah,8,3,11
Yaisa,0,9,9
Yaline,0,9,9
Yanco,9,0,9
Yanita,0,9,9
Yanko,9,0,9
Yarka,3,7,10
Yasemen,0,9,9
Yashika,0,9,9
Yashila,0,9,9
Yashvin,9,0,9
Yasine,7,3,10
Yazzmin,0,9,9
Yeelen,3,6,9
Yelke,3,7,10
Yemane,6,3,9
Yena,0,9,9
Yerodin,9,0,9
Yiġit,9,0,9
Yildez,0,9,9
Yira,3,8,11
Yka,0,9,9
Ylaine,0,9,9
Yngvar,9,0,9
Yoas,9,0,9
Yochem,9,0,9
Yoelle,3,8,11
Yoenes,9,0,9
Yoes,8,3,11
Yoesef,9,0,9
Yoldaş,9,0,9
Yoleen,0,9,9
Yolie,0,9,9
Yootha,0,9,9
Yorien,0,9,9
Yorim,9,0,9
Yorlin,9,0,9
Yorna,3,8,11
Yorrin,9,0,9
Yrjo,9,0,9
Yuang,3,6,9
Yuko,6,3,9
Yunus-Emre,9,0,9
Yurena,0,9,9
Yuxuan,3,5,8
Yvanne,0,9,9
Yvone,3,8,11
Yvor,9,0,9
Yaasin,7,3,10
Yaeli,0,8,8
Yahra,0,8,8
Yai,3,3,6
Yalin,5,3,8
Yamen,8,0,8
Yanairo,8,0,8
Yanisa,0,8,8
Yanu,6,3,9
Yaqoub,6,3,9
Yarni,8,0,8
Yaromir,8,0,8
Yasa,7,3,10
Yashin,8,0,8
Yashlin,0,8,8
Yasmara,0,8,8
Yasmée,0,8,8
Yasminah,0,8,8
Yatin,7,3,10
Yayla,0,8,8
Yayra,3,6,9
Yazmine,0,8,8
Yemi,5,3,8
Yenal,8,0,8
Yenthel,0,8,8
Yeong,5,3,8
Yeppe,7,3,10
Yeroen,8,0,8
Yes,3,7,10
Yessy,3,6,9
Yeuk,3,7,10
Yiğitcan,8,0,8
Yje,8,0,8
Ylène,0,8,8
Ylonca,0,8,8
Yman,3,3,6
