Name,Men,Women,Total
Lyna,0,121,121
Lucinde,3,116,119
Lamia,0,117,117
Lilith,0,117,117
Lisbeth,3,114,117
Lumina,0,117,117
Loena,3,115,118
Lorijn,23,93,116
Lela,0,115,115
Liss,0,115,115
Lova,3,114,117
Lusanne,3,114,117
Lourentia,3,113,116
Lucilla,3,113,116
Lubbetje,0,113,113
Lilli,0,112,112
Laxmi,3,110,113
Lisanna,3,110,113
Lancelot,110,0,110
Licia,0,110,110
Laurencia,0,109,109
Lipkje,0,109,109
Louisius,108,3,111
Lambertje,3,107,110
Leijntje,0,108,108
Leonique,3,105,108
Loyd,103,3,106
Latifah,0,105,105
Livio,104,3,107
Ludmila,3,103,106
Lumen,47,58,105
Lenka,3,103,106
Lieveke,0,104,104
Lykele,101,3,104
Lale,3,102,105
Lando,100,3,103
Livvy,0,103,103
Ludger,103,0,103
Lulu,0,103,103
Lakisha,0,102,102
Louelle,3,101,104
Luutje,10,92,102
Leora,0,101,101
Liesette,0,101,101
Lamberthus,100,0,100
Lioba,3,99,102
Lemke,3,95,98
Lisabeth,3,98,101
Latif,94,3,97
Leonor,10,88,98
Letta,0,98,98
Louke,15,83,98
Louwrina,0,98,98
Love,12,86,98
Lun,89,9,98
Leonidas,90,7,97
Lizelotte,0,97,97
Lincoln,95,3,98
Laurian,35,60,95
Liberty,11,84,95
Lauryn,3,93,96
Luci,3,90,93
Leonel,90,3,93
Lotty,0,93,93
Lisa-Marie,3,91,94
Lokke,3,91,94
Loris,78,14,92
Lummechien,0,92,92
Louka,27,64,91
Lamis,0,90,90
Lody,74,16,90
Lorèn,5,85,90
Léone,3,85,88
Livy,3,88,91
Lodovicus,86,3,89
Lukina,0,89,89
Leya,0,88,88
Leylâ,0,88,88
Lidian,3,87,90
Linnea,0,88,88
Lippe,88,0,88
Lubbartus,88,0,88
Lubberdina,0,88,88
Luitsen,88,0,88
Levine,17,70,87
Lisetta,3,86,89
Lorna,0,87,87
Lucile,0,87,87
Lauwerina,0,86,86
Liske,14,72,86
Lolle,85,3,88
Louïse,0,86,86
Louisette,0,86,86
Lua,3,85,88
Lung,84,3,87
Leanna,0,85,85
Lenze,85,0,85
Leonardes,78,7,85
Lior,62,23,85
Lisandro,85,0,85
Livina,3,83,86
Luthera,0,85,85
Lahcen,81,3,84
Lammichje,0,84,84
Luktje,0,84,84
Lorelei,0,83,83
Lotti,3,82,85
Louisse,3,79,82
Ludy,28,55,83
Lulof,83,0,83
Lau,75,7,82
Lauwerens,82,0,82
Lideweij,0,82,82
Lyra,0,82,82
Loa,5,76,81
Lon,49,32,81
Lorain,7,74,81
Lyndon,80,0,80
Livay,78,3,81
Liyam,79,0,79
Luzia,3,77,80
Leann,3,76,79
Léonne,3,76,79
Liong,75,3,78
Lude,48,30,78
Liskje,0,77,77
Lakeisha,0,76,76
