Name,Men,Women,Total
Djaylen,53,0,53
Djelena,0,53,53
Djimmy,53,0,53
Driekus,53,0,53
Dylon,52,3,55
Daily,21,31,52
Dang,46,6,52
Debi,0,52,52
Déborah,0,52,52
Demyan,52,0,52
Diederikus,52,0,52
Dixie,6,46,52
Djen,43,9,52
Domino,0,52,52
Dorcas,0,52,52
Dunia,3,51,54
Daen,49,3,52
Daniya,0,51,51
Daylen,51,0,51
Dieuwkje,0,51,51
Djon,51,0,51
Dot,3,50,53
Doutze,3,50,53
Dalal,3,48,51
Danicia,0,50,50
Daphny,3,49,52
Desy,5,45,50
Devante,50,0,50
Diederic,49,3,52
Djesmay,0,50,50
Duifke,0,50,50
Dulce,3,49,52
Dariush,49,0,49
Davinio,49,0,49
Dedmer,49,0,49
Delaila,0,49,49
Delivio,49,0,49
Dhiradj,49,0,49
Diene,3,47,50
Dirkjen,0,49,49
Danijel,47,3,50
Déan,41,7,48
Delaya,3,46,49
Demetrius,43,5,48
Deonisius,46,3,49
Devany,8,40,48
Diderick,48,0,48
Dijon,46,3,49
Djenairo,48,0,48
Djezz,39,9,48
Dogukan,48,0,48
Dymphie,0,48,48
Daniëll,45,3,48
Dankert,47,0,47
Danylo,47,0,47
Dawoed,47,0,47
Dayen,25,22,47
Dhani,40,7,47
Dieuwert,45,3,48
Djace,46,3,49
Djara,3,43,46
Dominggas,3,46,49
Dayron,44,3,47
Délana,0,46,46
Dempsey,44,3,47
Dettje,0,46,46
Dianca,0,46,46
Disha,0,46,46
Djayvano,46,0,46
Doe,46,0,46
Domingos,43,3,46
Duuc,46,0,46
Damai,28,17,45
Damiët,0,45,45
Danai,5,40,45
Danicha,0,45,45
Dannick,39,6,45
Darcey,27,18,45
Delroy,45,0,45
Dene,26,19,45
Derick,45,0,45
Derkelina,0,45,45
Despina,0,45,45
Deyan,45,0,45
Dijana,0,45,45
Dilianus,45,0,45
Dragana,0,45,45
Dayenna,3,43,46
Derviş,44,0,44
Devine,21,23,44
Dheeraj,44,0,44
Dhiraj,44,0,44
Diderikus,44,0,44
Dieu,16,28,44
Ditmer,44,0,44
Doedtje,0,44,44
Dorrith,0,44,44
Dwayn,43,3,46
Danniek,3,40,43
Denilson,43,0,43
Derwin,43,0,43
Dionisio,43,0,43
Djalina,0,43,43
Djamiro,43,0,43
Dominggoes,43,0,43
Dalina,0,42,42
Darina,0,42,42
Dasja,3,41,44
Dede,23,19,42
Deidre,0,42,42
Delal,0,42,42
Démi,0,42,42
Denian,42,0,42
Dènis,40,3,43
Detmar,41,3,44
Dharma,10,32,42
Dietske,0,42,42
Dijn,14,28,42
Dilys,0,42,42
Dona,3,41,44
Danka,0,41,41
Daron,41,0,41
Dawid,41,0,41
Delian,31,10,41
Denne,14,27,41
Des,37,3,40
Diam,37,3,40
Diangelo,41,0,41
Dinet,3,37,40
Djamel,41,0,41
Djayson,41,0,41
Doğa,10,31,41
Douwes,41,0,41
Dubbele,41,0,41
