Name,Men,Women,Total
Bienvenida,0,15,15
Bijn,14,3,17
Bijs,15,0,15
Binte,6,9,15
Bjorg,15,0,15
Bo-Anne,0,15,15
Boa,5,10,15
Boelie,15,0,15
Bolina,0,15,15
Bonja,0,15,15
Borna,13,3,16
Borromea,3,14,17
Branwen,0,15,15
Bregittha,0,15,15
Brick,15,0,15
Briggitta,3,14,17
Bronja,0,15,15
Bronne,15,0,15
Brunis,15,0,15
Burny,13,3,16
Babtist,14,0,14
Badar,12,3,15
Bakar,12,3,15
Balling,14,0,14
Baradina,0,14,14
Barae,13,3,16
Baraka,11,3,14
Barbet,3,13,16
Barnadina,0,14,14
Bart-Jeroen,14,0,14
Bartholomeo,13,3,16
Bathilda,0,14,14
Bathilde,0,14,14
Baylee,3,11,14
Baz,14,0,14
Beada,0,14,14
Bechir,14,0,14
Bedri,14,0,14
Beerta,0,14,14
Beli,3,10,13
Belmin,14,0,14
Benardo,14,0,14
Benedictine,0,14,14
Benedicto,11,3,14
Beni,14,0,14
Benneth,13,3,16
bent,0,14,14
Berentien,0,14,14
Berhe,9,5,14
Bernada,0,14,14
Bernárd,14,0,14
Bernetta,0,14,14
Berthanus,14,0,14
Beste,0,14,14
Betsje,0,14,14
Bibiënne,0,14,14
Bijoux,0,14,14
Biniam,13,3,16
Binny,0,14,14
Bjarni,14,0,14
