Name,Men,Women,Total
Angelinus,69,0,69
Anne-Linde,0,69,69
Appie,64,5,69
Ariel,43,26,69
Arwa,3,68,71
Ashly,5,64,69
Aymée,0,69,69
Aage,68,0,68
Aartina,0,68,68
Abdennour,68,0,68
Adalbert,68,0,68
Adine,3,67,70
Alberdinus,68,0,68
Allie,50,18,68
Annabeth,3,67,70
Arantxa,0,68,68
Adriaen,67,0,67
Agnieszka,5,62,67
Aleena,0,67,67
Alfonsine,3,65,68
Alike,0,67,67
Annelynn,0,67,67
Ardi,48,19,67
Arentina,0,67,67
Abdelhafid,66,0,66
Aberdina,0,66,66
Agnesia,3,64,67
Amadeo,65,3,68
Annoeska,0,66,66
Antonnetta,0,66,66
Arrisje,0,66,66
Aryen,64,3,67
Adria,7,58,65
Ailko,65,0,65
Alica,3,64,67
Alonso,65,0,65
Annoesjka,0,65,65
Aquila,34,31,65
Arieda,0,65,65
Ashlyn,3,62,65
Axelle,3,64,67
Adwoa,3,63,66
Ani,3,62,65
Aniela,0,64,64
Anne-Marijn,3,60,63
Anne-May,0,64,64
Annelous,0,64,64
Annelyn,0,64,64
Aoife,0,64,64
Ashlynn,0,64,64
Ashvin,64,0,64
Aslıhan,0,64,64
Avril,3,62,65
Adelberta,3,62,65
Alef,62,3,65
Alfonsia,0,63,63
Amanah,0,63,63
Amarantha,0,63,63
Ameerah,0,63,63
Amra,3,60,63
Anjes,15,48,63
Annekee,0,63,63
Annieta,3,62,65
Ara,40,23,63
Athanasios,63,0,63
Adin,60,3,63
Adriëlle,3,61,64
Aila,0,62,62
Akbar,62,0,62
Alfreda,0,62,62
Anandi,3,58,61
Ananias,62,0,62
Andro,62,0,62
Anjuli,0,62,62
Annemarijke,0,62,62
Arold,62,0,62
Arslan,62,0,62
Asuerus,62,0,62
Atalay,61,3,64
Avani,0,62,62
Avelon,7,55,62
Azeddine,62,0,62
Abeldina,0,61,61
Abubakar,42,19,61
Adelaida,3,60,63
Alannah,3,60,63
Aleta,0,61,61
Alexei,60,3,63
Aliana,0,61,61
Alouette,3,60,63
Andrzej,60,3,63
Annastatia,3,60,63
Apolonius,61,0,61
Asjen,60,3,63
Ayuub,60,3,63
Afzal,49,11,60
Ajdin,60,0,60
