Name,Men,Women,Total
Saul,201,3,204
Sybille,15,187,202
Salah-Eddine,201,0,201
Selene,3,200,203
Semi,192,9,201
Sion,197,3,200
Sibren,200,0,200
Shirin,3,196,199
Stèphanie,3,198,201
Sayed,160,38,198
Sing,169,29,198
Samar,21,176,197
Shayenne,0,197,197
Sofian,195,3,198
Souhaïlla,0,196,196
Sümeyra,0,195,195
Saad,170,24,194
Shivam,193,3,196
Sibbele,192,3,195
Surya,111,82,193
Shauni,3,189,192
Sjoeke,12,179,191
Syl,134,56,190
Santana,52,137,189
Semm,159,30,189
Simen,188,3,191
Songül,0,188,188
Stefina,0,188,188
Sylvian,173,11,184
Soof,0,183,183
Siete,177,5,182
Siobhan,3,178,181
Sabrin,3,178,181
Sedat,179,3,182
Scholastica,5,174,179
Sido,177,3,180
Sill,143,35,178
Stevina,0,178,178
Saïda,0,177,177
Santosh,174,3,177
Sierra,5,171,176
Sahra,0,175,175
Simonia,0,173,173
Sanja,3,170,173
Sieme,167,5,172
Soleil,3,170,173
Sudenaz,0,172,172
Sangeeta,0,171,171
Samya,0,169,169
Sanny,33,136,169
Shan,45,124,169
Siu,76,93,169
Soner,167,3,170
Shay,120,47,167
Sieberen,167,0,167
Safwan,166,0,166
Sergej,166,0,166
Suna,0,166,166
Sadé,3,163,166
Selah,7,158,165
Shailesh,164,0,164
Sanaa,0,163,163
Shira,0,163,163
Simcha,84,79,163
Sercan,152,10,162
Sebo,160,3,163
Satish,159,0,159
Shivan,155,3,158
Stefana,0,159,159
Sies,147,11,158
Samy,145,12,157
Sadhana,3,154,157
Selen,3,154,157
Sun,89,67,156
Sigourney,3,152,155
Sol,108,47,155
Syed,139,16,155
Sila,3,151,154
Sevde,0,153,153
Sherwin,150,3,153
Sidonie,13,140,153
Stefani,3,151,154
Stevan,152,0,152
Sagar,147,3,150
Sidonia,9,141,150
Splinter,148,3,151
Susette,0,150,150
Siementje,0,149,149
Siri,3,148,151
Symon,148,3,151
Safiye,0,148,148
Siewert,148,0,148
Simonette,0,148,148
Sin,32,116,148
Sharmaine,0,147,147
Simonne,12,135,147
Sohaib,145,3,148
Stanislawa,5,142,147
Saifeddine,146,0,146
Sibrand,145,3,148
Sharifa,0,145,145
Seyit,144,0,144
Sándor,143,0,143
Susana,0,143,143
Shanon,13,129,142
Sira,3,140,143
Severine,3,136,139
Sedef,3,138,141
Shayan,134,5,139
Salwa,0,138,138
Sennah,11,127,138
Silvian,136,3,139
Sadik,131,6,137
Sofía,0,137,137
Sergen,136,0,136
Sadie,0,135,135
Samra,0,135,135
Sentina,0,135,135
Shereen,0,135,135
Senem,0,134,134
Serenity,0,134,134
Solana,3,132,135
Stach,134,0,134
Sheetal,0,133,133
Sibylle,8,125,133
Sammy-Jo,0,132,132
Sharida,0,132,132
Sela,5,126,131
Shakur,130,3,133
Shayne,121,10,131
Shaya,3,127,130
Sjonnie,129,3,132
Shalina,0,129,129
Sherilyn,3,128,131
Sieka,0,129,129
Sheena,3,127,130
Sijbolt,127,0,127
Sofieke,0,127,127
Sunita,0,127,127
Swaantje,3,126,129
Sandeep,122,3,125
Sanderijn,6,120,126
Simme,124,3,127
Stéphane,115,11,126
Santos,103,22,125
Sharda,0,125,125
Suleyman,122,3,125
Sumaya,0,125,125
Sunaina,0,125,125
Svetlana,0,125,125
Saif,123,3,126
Sevilay,3,123,126
Shiven,124,0,124
Siebrig,3,121,124
Sjeng,121,3,124
Sian,45,78,123
Soulaiman,123,0,123
Stephina,0,123,123
Savio,118,3,121
Silvain,116,6,122
Semuel,120,3,123
Seraphinus,117,3,120
Seven,73,48,121
Shaniqua,0,121,121
Sheryl,0,121,121
Sim,103,18,121
Solane,0,121,121
Shai,81,39,120
Sharief,120,0,120
Suleika,0,120,120
Santi,86,33,119
Silje,0,119,119
Salman,117,3,120
Seph,118,0,118
Shae,38,80,118
Shayenna,3,117,120
Sent,117,0,117
Shady,94,23,117
Simonetta,0,117,117
Sjaan,9,108,117
Steffy,3,115,118
Sanjeev,116,0,116
Semanur,0,116,116
Shannah,0,116,116
Stian,116,0,116
Syenna,0,116,116
Shamira,0,115,115
Shanya,0,115,115
Sibbelina,3,114,117
Solveig,3,114,117
Saber,110,3,113
Scarlet,3,111,114
Severin,89,23,112
Sippie,3,109,112
Stina,0,112,112
Sage,24,87,111
Sissy,0,111,111
Stefany,3,110,113
Stijna,3,110,113
Sang,81,29,110
Stéfanie,0,110,110
Sybolt,110,0,110
Saba,11,98,109
Seren,3,106,109
Serife,0,109,109
Shakir,106,3,109
Shu,28,81,109
Sjon,109,0,109
Sietsche,3,107,110
Steintje,0,108,108
Stewart,108,0,108
Sybrigje,0,108,108
Semme,78,29,107
Samson,104,3,107
Selman,104,3,107
Stéphan,106,0,106
Stephani,5,101,106
Sahil,105,0,105
Salmon,105,0,105
Sandhya,0,105,105
Serdal,105,0,105
Shailendra,101,3,104
Sherina,0,105,105
Shi,40,65,105
Son,96,9,105
Sheldon,103,3,106
Shivano,104,0,104
Stien,7,96,103
Samirah,0,102,102
Sergei,102,0,102
Sezen,3,101,104
Sippe,102,0,102
Syreeta,0,102,102
Salena,0,101,101
Shabnam,0,101,101
Sieuwert,101,0,101
Swier,101,0,101
Saira,0,100,100
Saleh,85,15,100
Salem,75,25,100
Seff,100,0,100
Selcan,3,98,101
Seraphine,3,98,101
Sezgin,98,3,101
Samentha,0,99,99
Servé,87,12,99
Siepke,8,91,99
Sjouktje,0,99,99
Sylvio,98,3,101
Savi,83,15,98
Shenaya,0,98,98
Sible,98,0,98
Sievert,98,0,98
Soraja,3,96,99
Stine,0,98,98
Süreyya,8,90,98
Saadia,3,95,98
Senta,3,96,99
Simge,0,97,97
Svea,0,97,97
Sergius,94,3,97
Sibolt,96,0,96
Stenn,96,0,96
Safaa,3,92,95
Simke,73,22,95
Sören,94,3,97
Süeda,0,95,95
Samme,86,8,94
Saraï,0,94,94
Sarinah,0,94,94
Semiha,0,94,94
Sharony,3,92,95
Shivesh,94,0,94
Sieuwerd,94,0,94
Sigurd,94,0,94
Silven,94,0,94
Siti,3,93,96
Sjonny,93,3,96
Sybrich,0,94,94
Sadia,0,93,93
Sahin,92,3,95
Sebastiën,88,5,93
Segebertus,93,0,93
Selahattin,93,0,93
Shing,86,7,93
Sonya,0,93,93
Suresh,91,3,94
Sebastián,92,0,92
Siegrid,0,92,92
Sima,3,90,93
Simonus,92,0,92
Saniye,0,91,91
Sarie,3,90,93
Sebina,0,91,91
Selinay,0,91,91
Suat,89,3,92
Sadaf,3,88,91
Serah,3,88,91
Seray,3,87,90
Sjaantje,0,89,89
Süheyla,0,89,89
Selinde,0,88,88
Shauna,3,86,89
Sissi,0,88,88
Solomon,80,8,88
Serhan,85,3,88
Shauny,0,87,87
Sidonius,87,0,87
Siepko,87,0,87
Simay,3,84,87
Sameer,86,0,86
Sandhia,0,86,86
Sarena,0,86,86
Seike,0,86,86
Shivanie,0,86,86
Sibe,86,0,86
Siny,3,85,88
Sjanne,0,86,86
Safiera,0,85,85
Saya,3,83,86
Sayfeddine,85,0,85
Sebastiano,84,3,87
Shanty,0,85,85
Sheng,79,6,85
Sibertus,80,5,85
Silvestra,3,84,87
Stephane,62,23,85
Sunil,83,3,86
Salomo,83,3,86
Samora,9,75,84
Saverio,84,0,84
Seval,3,81,84
Stanislav,84,0,84
Servaes,80,3,83
Sevil,0,83,83
Shriya,0,83,83
Stieneke,0,83,83
Sybranda,0,83,83
Sau,9,73,82
Sébastian,82,0,82
Selia,0,82,82
Seyyid,82,0,82
Sharan,66,16,82
Siardus,80,3,83
Sohail,75,7,82
Sai,69,12,81
Seerp,81,0,81
Seije,80,3,83
Seraja,14,67,81
Servina,3,80,83
Shayna,0,81,81
Silvanus,80,3,83
Sint,78,3,81
Sri,3,77,80
Stefaan,76,5,81
Schalk,80,0,80
Seán,80,0,80
Shankar,78,3,81
Simkje,0,80,80
Soetje,3,79,82
