Name,Men,Women,Total
Ewa,3,144,147
Edina,0,145,145
Ettina,0,145,145
Everlina,3,143,146
Edson,143,0,143
Elie,123,20,143
Everlien,0,143,143
Enver,141,3,144
Ermina,0,142,142
Eliyah,116,24,140
Eustachius,129,11,140
Eufemia,3,136,139
Everdinus,138,3,141
Elfi,3,136,139
Elyesa,127,11,138
Etty,3,135,138
Efraim,134,3,137
Eite,136,0,136
Ernesta,3,134,137
Eimbertus,134,3,137
Evin,39,96,135
Edmunda,8,126,134
Engelinus,134,0,134
Eddo,133,0,133
Egilius,129,3,132
Eit,132,3,135
Elfrida,3,129,132
Elida,0,133,133
Etta,0,133,133
Emmigje,0,131,131
Ender,126,3,129
Epko,130,0,130
Engberdina,0,129,129
Elisabertha,3,127,130
Erwinus,126,3,129
Edine,7,120,127
Elyn,0,127,127
Emmo,127,0,127
Einte,126,0,126
Engeliena,0,126,126
Eerde,125,0,125
Elvan,26,99,125
Eran,122,3,125
Edda,3,123,126
Elberdina,3,123,126
Elenora,3,123,126
Emmaly,3,123,126
Emmetje,0,124,124
Ena,3,123,126
Erben,123,0,123
Esseline,0,122,122
Elmo,120,3,123
Elso,120,0,120
Emad,98,22,120
Emiliana,3,117,120
Enis,120,0,120
Eigje,0,119,119
Eros,119,0,119
Errit,119,0,119
Evertdina,3,118,121
Edvard,116,3,119
Emmanuella,0,117,117
Enzio,115,3,118
Ebubekir,116,0,116
Eike,19,97,116
Elio,115,3,118
Enise,0,116,116
Erwina,0,116,116
Ewold,116,0,116
Elano,115,0,115
Eylem,3,111,114
Esmeralde,3,113,116
Elliott,111,3,114
Esha,3,109,112
Esmae,0,112,112
Edanur,0,111,111
Edy,53,58,111
Ecem,0,110,110
Edu,106,3,109
Ernie,63,47,110
Evander,109,3,112
Eldin,101,8,109
Elizabetha,3,107,110
Edie,28,80,108
Einar,108,0,108
Elvi,3,104,107
Erlinde,0,108,108
Emeline,0,107,107
Emmerentiana,3,106,109
Esmanur,0,107,107
Eulalia,8,99,107
Elisabetta,3,105,108
Elisius,105,3,108
Elziena,0,106,106
Eiko,104,3,107
Eilko,105,0,105
Emie,0,104,104
Ertugrul,104,0,104
Eowyn,3,102,105
Elger,101,3,104
Eerke,97,3,100
Evren,93,8,101
Edmee,3,98,101
Elcke,0,100,100
Elzeline,0,100,100
Emmelien,0,100,100
Emmily,0,100,100
Elizan,0,98,98
Elyas,94,3,97
Emille,76,22,98
Esad,97,0,97
Eggo,96,0,96
Elene,0,96,96
Ebertus,95,0,95
Eelze,93,3,96
Ennio,94,3,97
Ephraim,91,3,94
Ebbo,94,0,94
Edwine,0,94,94
Emmarentia,0,94,94
Esme,3,93,96
Esri,5,89,94
Everline,0,94,94
Elay,85,8,93
Eloi,89,3,92
Esper,88,5,93
Ellenoor,0,92,92
Emran,91,3,94
Erris,88,3,91
Evertjan,92,0,92
Edmonda,0,91,91
Elbertine,0,90,90
Elinn,0,90,90
Elodia,13,77,90
Engele,62,28,90
Edzer,89,0,89
Eliene,0,89,89
Elysia,0,89,89
Ervin,88,3,91
Elfie,3,87,90
Elies,29,59,88
Elli,5,83,88
Emelda,10,78,88
Erma,0,88,88
Ertan,88,0,88
Elène,3,86,89
Eling,81,6,87
Elinor,3,83,86
Emrullah,87,0,87
Esat,87,0,87
Ewalda,3,85,88
Eiso,86,0,86
Edmundo,84,3,87
Eilt,85,0,85
Elnathan,84,3,87
Elody,3,84,87
Eloisa,3,84,87
Ephraïm,85,0,85
Eser,70,15,85
Evelynn,3,84,87
Engelke,79,5,84
Etiènne,80,3,83
Elyza,0,83,83
Ephemia,0,82,82
Evertina,0,82,82
Eeuwit,81,0,81
Eilke,31,50,81
Enid,3,80,83
Edison,78,3,81
Elbertina,0,80,80
Elona,0,80,80
Elyssa,0,80,80
Eppie,22,58,80
Ethem,80,0,80
Ekram,3,75,78
Elselien,0,79,79
Emircan,79,0,79
Enoch,78,3,81
Eflin,0,78,78
Emmylou,3,77,80
Eppien,0,78,78
Eije,48,29,77
Eja,3,75,78
Eliam,77,0,77
Emese,0,77,77
Ergün,77,0,77
Esen,8,69,77
Eske,3,75,78
Eward,77,0,77
Elko,76,0,76
Ellina,0,76,76
Ente,53,23,76
Ermelinda,0,76,76
Eliëzer,75,0,75
Emilianus,74,3,77
Enneke,3,74,77
Egemen,74,0,74
Emmeke,0,74,74
Erdinç,74,0,74
Evanne,0,74,74
Eleonor,12,61,73
Elham,25,48,73
Ellinor,3,70,73
Eltina,0,73,73
Elvie,3,72,75
Emira,0,73,73
Emmalie,0,73,73
Eelje,3,71,74
Egilia,3,71,74
Eisso,72,0,72
Eligia,0,72,72
Ellert,72,0,72
Elva,0,72,72
Everon,71,3,74
Edmar,68,3,71
Eibertha,0,71,71
Ekin,42,29,71
Eljada,20,51,71
Eljakim,69,3,72
Emanuele,50,21,71
Erina,0,71,71
Ebbel,70,0,70
Eduardina,3,69,72
Egberdiena,0,70,70
Elizebeth,0,70,70
Esmond,69,0,69
Eveliena,3,68,71
Egberdien,0,68,68
Eibertus,68,0,68
Elbartus,68,0,68
Elsken,0,68,68
Ema,0,68,68
Ersan,67,3,70
Ettie,0,68,68
Eugènie,3,67,70
Ezrah,56,12,68
Edsko,67,0,67
Elgar,66,3,69
Elisebeth,3,66,69
Elisia,3,65,68
Ellena,3,66,69
Elysha,3,66,69
Emerentius,67,0,67
Esdert,67,0,67
Euan,67,0,67
Ebba,0,66,66
Edger,65,3,68
Elenore,3,65,68
Elionora,3,65,68
Ely,52,14,66
Emerence,6,60,66
Eusebio,62,3,65
Eliora,0,65,65
Erhard,65,0,65
Elderina,0,64,64
Ellard,64,0,64
Ezequiel,64,0,64
Elan,51,12,63
Euphrasia,5,58,63
Evrim,28,35,63
Ekaterina,0,62,62
Ekko,60,3,63
Emelina,0,62,62
Enza,3,59,62
Erinn,7,55,62
Evangelina,0,62,62
Ebenezer,59,3,62
Emmarentiana,3,60,63
Eulalie,12,49,61
Eelkjen,0,60,60
Elâ,0,60,60
Elea,3,59,62
Ennie,7,53,60
Esse,25,35,60
Egbert-Jan,59,0,59
Eleysa,0,59,59
Elgin,51,8,59
Elte,53,6,59
Eyup,59,0,59
Elizabertha,0,58,58
Ellemiek,0,58,58
Elvy,3,55,58
Elya,10,48,58
Ernstjan,58,0,58
Esselien,0,58,58
Evine,0,58,58
Eimbert,56,3,59
Elmi,20,37,57
Emerson,55,3,58
Emery,41,16,57
Ewit,57,0,57
Erlijn,7,49,56
Etelka,0,56,56
Evelijne,0,56,56
Evelin,3,55,58
Ezau,56,0,56
Elfida,0,55,55
Elizah,5,50,55
Emberta,3,54,57
Erdi,55,0,55
Estee,3,54,57
Evangelos,54,3,57
Edmé,8,46,54
Efekan,54,0,54
Eilish,0,54,54
Eljero,54,0,54
Elyanne,0,54,54
Eusebia,3,52,55
Egmond,53,0,53
Eimericus,51,3,54
Elisheva,0,53,53
Emarentia,0,53,53
Engelbart,53,0,53
Erfan,53,0,53
Ebu,52,0,52
Efina,0,52,52
Egberdine,0,52,52
Eiberdina,0,52,52
Elanor,3,51,54
Elvia,0,52,52
Emkje,0,52,52
Etien,48,3,51
Euredice,0,52,52
Edi,24,27,51
Eerko,51,0,51
Elmy,3,48,51
Emerie,35,16,51
Engbertha,0,51,51
Eskil,45,6,51
Evana,0,51,51
Evani,37,14,51
Evelientje,0,51,51
Everd,51,0,51
Egidio,48,3,51
Eliaz,50,0,50
Elim,36,14,50
Elsayed,27,23,50
Erdoğan,50,0,50
Essam,37,13,50
Estel,5,45,50
Ezri,20,30,50
Edsge,48,3,51
Eeuwkje,0,49,49
Eisina,0,49,49
Elna,0,49,49
Emiele,28,21,49
Esdra,49,0,49
Evaristus,48,3,51
Eyşan,0,49,49
Edeltrudis,22,26,48
Edsel,48,0,48
Eesge,48,0,48
Elaisa,0,48,48
Eman,15,33,48
Embrecht,48,0,48
Emmelina,0,48,48
Erny,16,32,48
Etem,48,0,48
Everly,3,45,48
Evina,3,47,50
Ewart,48,0,48
Eiske,0,47,47
Eka,9,38,47
Elaiza,0,47,47
Eleana,0,47,47
Elizabert,46,3,49
Endy,47,0,47
Eri,18,29,47
Erroll,47,0,47
Esmeray,0,47,47
Eamon,46,0,46
Elai,43,3,46
Elife,0,46,46
